ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-27,3.8857668894912845,2.423438601280655,5.22976257692592,3.8857668894912845,3.8857668894912845,0.019384378461549112,0.019384378461549112,0.019384378461549112,0.019384378461549112,0.019384378461549112,0.019384378461549112,0.0,0.0,0.0,3.9051512679528337
2024-03-28,3.8856933792546684,2.4326059149573793,5.252832808340135,3.8856933792546684,3.8856933792546684,0.006388901500529308,0.006388901500529308,0.006388901500529308,0.006388901500529308,0.006388901500529308,0.006388901500529308,0.0,0.0,0.0,3.8920822807551976
2024-03-29,3.8856198690180523,2.460381469181568,5.403552265994048,3.8856198690180523,3.8856198690180523,0.015844685423246106,0.015844685423246106,0.015844685423246106,0.015844685423246106,0.015844685423246106,0.015844685423246106,0.0,0.0,0.0,3.9014645544412985
2024-03-30,3.885546358781436,2.433368148733427,5.422245270326506,3.8855463524699525,3.885546358781436,0.08293497912284989,0.08293497912284989,0.08293497912284989,0.08293497912284989,0.08293497912284989,0.08293497912284989,0.0,0.0,0.0,3.9684813379042856
2024-03-31,3.8854728485448193,2.2924591367676914,5.22064903409287,3.885472789238862,3.8854728962073937,-0.10272055696287807,-0.10272055696287807,-0.10272055696287807,-0.10272055696287807,-0.10272055696287807,-0.10272055696287807,0.0,0.0,0.0,3.782752291581941
2024-04-01,3.8853993383082033,2.527539727855119,5.4115732169488835,3.8853991907734517,3.8853994571604287,0.019016120601040222,0.019016120601040222,0.019016120601040222,0.019016120601040222,0.019016120601040222,0.019016120601040222,0.0,0.0,0.0,3.9044154589092437
2024-04-02,3.8853258280715868,2.4255690287386305,5.2383488579857005,3.885325540674072,3.8853260312980367,-0.04084850814547113,-0.04084850814547113,-0.04084850814547113,-0.04084850814547113,-0.04084850814547113,-0.04084850814547113,0.0,0.0,0.0,3.8444773199261157
2024-04-03,3.8852523178349707,2.432935879456357,5.2885074115159325,3.8852519148874274,3.8852526452210614,0.01938437846194558,0.01938437846194558,0.01938437846194558,0.01938437846194558,0.01938437846194558,0.01938437846194558,0.0,0.0,0.0,3.904636696296916
2024-04-04,3.8851788075983547,2.516962898845009,5.337356510968579,3.885178291546365,3.885179276447856,0.006388901500207529,0.006388901500207529,0.006388901500207529,0.006388901500207529,0.006388901500207529,0.006388901500207529,0.0,0.0,0.0,3.8915677090985623
2024-04-05,3.885105297361738,2.426753404019466,5.3457998316187,3.8851045896298553,3.885105910489135,0.015844685423181827,0.015844685423181827,0.015844685423181827,0.015844685423181827,0.015844685423181827,0.015844685423181827,0.0,0.0,0.0,3.90094998278492
2024-04-06,3.885031787125122,2.5616146272023044,5.430675779485187,3.885030882261174,3.885032610422412,0.08293497912260914,0.08293497912260914,0.08293497912260914,0.08293497912260914,0.08293497912260914,0.08293497912260914,0.0,0.0,0.0,3.967966766247731
2024-04-07,3.884958276888506,2.4026689876444736,5.214953228842779,3.8849572534796852,3.8849592200133887,-0.10272055696292878,-0.10272055696292878,-0.10272055696292878,-0.10272055696292878,-0.10272055696292878,-0.10272055696292878,0.0,0.0,0.0,3.7822377199255772
2024-04-08,3.88488476665189,2.511254563793091,5.332265146027851,3.884883533359153,3.8848859036078176,0.019016120600901062,0.019016120600901062,0.019016120600901062,0.019016120600901062,0.019016120600901062,0.019016120600901062,0.0,0.0,0.0,3.903900887252791
2024-04-09,3.884811256415274,2.3563813221035064,5.271081229028666,3.884809873206185,3.8848125802282953,-0.04084850814538318,-0.04084850814538318,-0.04084850814538318,-0.04084850814538318,-0.04084850814538318,-0.04084850814538318,0.0,0.0,0.0,3.843962748269891
2024-04-10,3.8847377461786574,2.4742175977751453,5.341368875546992,3.8847362061849258,3.8847392459249828,0.019384378461409713,0.019384378461409713,0.019384378461409713,0.019384378461409713,0.019384378461409713,0.019384378461409713,0.0,0.0,0.0,3.9041221246400672
2024-04-11,3.8846642359420414,2.4767365902576564,5.271101551063474,3.8846624991330936,3.884665972728437,0.006388901499885749,0.006388901499885749,0.006388901499885749,0.006388901499885749,0.006388901499885749,0.006388901499885749,0.0,0.0,0.0,3.891053137441927
2024-04-12,3.8845907257054253,2.4246212090241652,5.380025727147166,3.8845886800000904,3.884592668686039,0.01584468542311755,0.01584468542311755,0.01584468542311755,0.01584468542311755,0.01584468542311755,0.01584468542311755,0.0,0.0,0.0,3.9004354111285426
2024-04-13,3.884517215468809,2.567006557414347,5.373108764561801,3.884514910706998,3.8845193734520307,0.08293497912261791,0.08293497912261791,0.08293497912261791,0.08293497912261791,0.08293497912261791,0.08293497912261791,0.0,0.0,0.0,3.9674521945914267
2024-04-14,3.8844437052321927,2.354110825505017,5.1808399592040715,3.8844411744018807,3.884446077217193,-0.10272055696271559,-0.10272055696271559,-0.10272055696271559,-0.10272055696271559,-0.10272055696271559,-0.10272055696271559,0.0,0.0,0.0,3.781723148269477
2024-04-15,3.8843701949955767,2.2845598509040608,5.420938820501867,3.8843674613730914,3.8843728440188072,0.019016120601041762,0.019016120601041762,0.019016120601041762,0.019016120601041762,0.019016120601041762,0.019016120601041762,0.0,0.0,0.0,3.9033863155966184
2024-04-16,3.8842966847589606,2.427321318971206,5.293600059393315,3.884293740687847,3.8842995292868303,-0.040848508145295226,-0.040848508145295226,-0.040848508145295226,-0.040848508145295226,-0.040848508145295226,-0.040848508145295226,0.0,0.0,0.0,3.8434481766136654
2024-04-17,3.8842231745223446,2.4261864659553725,5.394224027679674,3.884219976362979,3.884226254045713,0.01938437846172193,0.01938437846172193,0.01938437846172193,0.01938437846172193,0.01938437846172193,0.01938437846172193,0.0,0.0,0.0,3.9036075529840666
2024-04-18,3.8841496642857276,2.36040368454362,5.358366063934211,3.884146161829828,3.8841530262257318,0.006388901500015073,0.006388901500015073,0.006388901500015073,0.006388901500015073,0.006388901500015073,0.006388901500015073,0.0,0.0,0.0,3.8905385657857425
2024-04-19,3.8840761540491116,2.4617353314725814,5.289201732243528,3.8840723905763896,3.8840797265885296,0.01584468542291982,0.01584468542291982,0.01584468542291982,0.01584468542291982,0.01584468542291982,0.01584468542291982,0.0,0.0,0.0,3.8999208394720313
