ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-27,34.99348402532694,21.48400616700135,49.382487317360706,34.99348402532694,34.99348402532694,0.17579238169746428,0.17579238169746428,0.17579238169746428,0.17579238169746428,0.17579238169746428,0.17579238169746428,0.0,0.0,0.0,35.169276407024405
2024-03-28,34.997884666326314,21.79604295541678,49.2281067501783,34.997884666326314,34.997884666326314,0.04030657386049039,0.04030657386049039,0.04030657386049039,0.04030657386049039,0.04030657386049039,0.04030657386049039,0.0,0.0,0.0,35.038191240186805
2024-03-29,35.00228530732569,20.917297334878718,48.91437086291829,35.00228530732569,35.00228530732569,-0.43576844263304554,-0.43576844263304554,-0.43576844263304554,-0.43576844263304554,-0.43576844263304554,-0.43576844263304554,0.0,0.0,0.0,34.566516864692645
2024-03-30,35.00668594832507,22.26035063313474,49.304481777617035,35.00667339327873,35.006728059649646,-0.07249189801709496,-0.07249189801709496,-0.07249189801709496,-0.07249189801709496,-0.07249189801709496,-0.07249189801709496,0.0,0.0,0.0,34.93419405030797
2024-03-31,35.01108658932444,21.673470652075213,48.39307352958167,35.01097198414006,35.011214272046644,0.18035563757632325,0.18035563757632325,0.18035563757632325,0.18035563757632325,0.18035563757632325,0.18035563757632325,0.0,0.0,0.0,35.19144222690077
2024-04-01,35.01548723032382,20.384607156830963,47.86570002002279,35.015257011973716,35.01576322996171,0.07924823945103474,0.07924823945103474,0.07924823945103474,0.07924823945103474,0.07924823945103474,0.07924823945103474,0.0,0.0,0.0,35.094735469774854
2024-04-02,35.01988787132319,22.298639864956332,48.8828995573938,35.01950368337608,35.02032979821398,0.032557508064140796,0.032557508064140796,0.032557508064140796,0.032557508064140796,0.032557508064140796,0.032557508064140796,0.0,0.0,0.0,35.052445379387336
2024-04-03,35.02428851232257,21.697850099399965,49.85406179037945,35.023749314848054,35.02488656708926,0.17579238169750636,0.17579238169750636,0.17579238169750636,0.17579238169750636,0.17579238169750636,0.17579238169750636,0.0,0.0,0.0,35.200080894020076
2024-04-04,35.02868915332195,21.29536053971975,47.85097440254133,35.02796092941721,35.02947457058028,0.040306573860015515,0.040306573860015515,0.040306573860015515,0.040306573860015515,0.040306573860015515,0.040306573860015515,0.0,0.0,0.0,35.068995727181964
2024-04-05,35.03308979432132,20.908681201961368,48.28266825708257,35.03215095842909,35.03408470280876,-0.43576844263311026,-0.43576844263311026,-0.43576844263311026,-0.43576844263311026,-0.43576844263311026,-0.43576844263311026,0.0,0.0,0.0,34.59732135168821
