ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-27,5.1758077427831495,-5.789627660436936,16.869995776371955,5.1758077427831495,5.1758077427831495,0.40180938323843185,0.40180938323843185,0.40180938323843185,0.40180938323843185,0.40180938323843185,0.40180938323843185,0.0,0.0,0.0,5.577617126021582
2024-03-28,5.175578039120567,-5.7219438663873525,16.564107197200826,5.175578039120567,5.175578039120567,-0.22835066490014716,-0.22835066490014716,-0.22835066490014716,-0.22835066490014716,-0.22835066490014716,-0.22835066490014716,0.0,0.0,0.0,4.94722737422042
2024-03-29,5.175348335457985,-6.002966779954957,15.49200349558903,5.175348335457985,5.175348335457985,-0.4790318699478703,-0.4790318699478703,-0.4790318699478703,-0.4790318699478703,-0.4790318699478703,-0.4790318699478703,0.0,0.0,0.0,4.696316465510114
2024-03-30,5.175118631795402,-5.802866996554837,16.39945650403849,5.17511217475051,5.175118631795402,-0.24765774476291824,-0.24765774476291824,-0.24765774476291824,-0.24765774476291824,-0.24765774476291824,-0.24765774476291824,0.0,0.0,0.0,4.927460887032484
2024-03-31,5.17488892813282,-5.571160394202522,15.788872742239546,5.174870855622882,5.174895320623457,0.193801944956437,0.193801944956437,0.193801944956437,0.193801944956437,0.193801944956437,0.193801944956437,0.0,0.0,0.0,5.368690873089257
2024-04-01,5.174659224470237,-6.067064737328662,15.787593384076134,5.17462419103195,5.174675032495419,0.03621630120678269,0.03621630120678269,0.03621630120678269,0.03621630120678269,0.03621630120678269,0.03621630120678269,0.0,0.0,0.0,5.21087552567702
2024-04-02,5.174429520807655,-6.261648040404373,16.257987691493202,5.174372083008342,5.1744645642137,0.3232126502067317,0.3232126502067317,0.3232126502067317,0.3232126502067317,0.3232126502067317,0.3232126502067317,0.0,0.0,0.0,5.497642171014387
2024-04-03,5.174199817145073,-5.445502197139442,16.552966230553107,5.174116257621096,5.174248952452106,0.40180938323890775,0.40180938323890775,0.40180938323890775,0.40180938323890775,0.40180938323890775,0.40180938323890775,0.0,0.0,0.0,5.5760092003839805
2024-04-04,5.17397011348249,-5.931841684895666,16.631027079058683,5.173861753492422,5.174037588182484,-0.22835066490029676,-0.22835066490029676,-0.22835066490029676,-0.22835066490029676,-0.22835066490029676,-0.22835066490029676,0.0,0.0,0.0,4.945619448582193
2024-04-05,5.173740409819908,-5.59075984085389,16.345687723038413,5.173601802813073,5.173837420505885,-0.47903186994776376,-0.47903186994776376,-0.47903186994776376,-0.47903186994776376,-0.47903186994776376,-0.47903186994776376,0.0,0.0,0.0,4.694708539872145
2024-04-06,5.173510706157326,-7.087746056434401,15.386279239159414,5.17334017471427,5.173645214929423,-0.2476577447625357,-0.2476577447625357,-0.2476577447625357,-0.2476577447625357,-0.2476577447625357,-0.2476577447625357,0.0,0.0,0.0,4.92585296139479
