ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-27,6.415873792645587,2.078640664920986,10.3408620509983,6.415873792645587,6.415873792645587,-0.09170790934962549,-0.09170790934962549,-0.09170790934962549,-0.09170790934962549,-0.09170790934962549,-0.09170790934962549,0.0,0.0,0.0,6.3241658832959615
2024-03-28,6.415877238596007,2.12126332593355,10.408875450817598,6.415877238596007,6.415877238596007,-0.1212664586009387,-0.1212664586009387,-0.1212664586009387,-0.1212664586009387,-0.1212664586009387,-0.1212664586009387,0.0,0.0,0.0,6.294610779995068
2024-03-29,6.415880684546428,2.0500404803604204,10.363637117940073,6.415880684546428,6.415880684546428,-0.07852783937056032,-0.07852783937056032,-0.07852783937056032,-0.07852783937056032,-0.07852783937056032,-0.07852783937056032,0.0,0.0,0.0,6.337352845175868
2024-03-30,6.415884130496847,2.109724651901446,10.120822847430595,6.415884130496847,6.4158868711938055,-0.08245950444918165,-0.08245950444918165,-0.08245950444918165,-0.08245950444918165,-0.08245950444918165,-0.08245950444918165,0.0,0.0,0.0,6.333424626047665
2024-03-31,6.415887576447268,2.25771289907494,10.708939400735913,6.415883339320399,6.415896598741279,0.13989550718370974,0.13989550718370974,0.13989550718370974,0.13989550718370974,0.13989550718370974,0.13989550718370974,0.0,0.0,0.0,6.555783083630978
2024-04-01,6.415891022397688,2.3674812523303923,10.296059624430654,6.415881085612415,6.415912547396379,0.006208325370289956,0.006208325370289956,0.006208325370289956,0.006208325370289956,0.006208325370289956,0.006208325370289956,0.0,0.0,0.0,6.422099347767978
2024-04-02,6.4158944683481085,2.378609484296672,10.691249999971827,6.41587489173847,6.415928460066155,0.22785787921444234,0.22785787921444234,0.22785787921444234,0.22785787921444234,0.22785787921444234,0.22785787921444234,0.0,0.0,0.0,6.64375234756255
2024-04-03,6.415897914298529,2.3877747581092863,10.536092593766341,6.415863519311715,6.415948788854366,-0.0917079093495051,-0.0917079093495051,-0.0917079093495051,-0.0917079093495051,-0.0917079093495051,-0.0917079093495051,0.0,0.0,0.0,6.324190004949023
2024-04-04,6.41590136024895,2.0968119620420245,10.137062031688094,6.415851618219457,6.415969857773099,-0.12126645860035869,-0.12126645860035869,-0.12126645860035869,-0.12126645860035869,-0.12126645860035869,-0.12126645860035869,0.0,0.0,0.0,6.294634901648591
2024-04-05,6.41590480619937,1.982108035837284,10.381832138392864,6.415846137242078,6.415989518179736,-0.0785278393703084,-0.0785278393703084,-0.0785278393703084,-0.0785278393703084,-0.0785278393703084,-0.0785278393703084,0.0,0.0,0.0,6.337376966829061
2024-04-06,6.41590825214979,2.491403220962566,10.448450451165417,6.415836065002505,6.416009715680412,-0.08245950444864222,-0.08245950444864222,-0.08245950444864222,-0.08245950444864222,-0.08245950444864222,-0.08245950444864222,0.0,0.0,0.0,6.333448747701148
2024-04-07,6.41591169810021,2.35689348768218,10.568700033924959,6.415817622528681,6.416034059599818,0.13989550718383686,0.13989550718383686,0.13989550718383686,0.13989550718383686,0.13989550718383686,0.13989550718383686,0.0,0.0,0.0,6.555807205284047
2024-04-08,6.415915144050631,2.3850099276762435,10.476795736710079,6.415802498240181,6.4160565119607025,0.006208325370334715,0.006208325370334715,0.006208325370334715,0.006208325370334715,0.006208325370334715,0.006208325370334715,0.0,0.0,0.0,6.422123469420966
2024-04-09,6.41591859000105,2.6049565823442973,10.527863060436111,6.415791359883866,6.416083764313313,0.2278578792143074,0.2278578792143074,0.2278578792143074,0.2278578792143074,0.2278578792143074,0.2278578792143074,0.0,0.0,0.0,6.643776469215358
2024-04-10,6.415922035951471,2.1353766401875256,10.231147003149408,6.415775578389398,6.4161068121753155,-0.09170790934886863,-0.09170790934886863,-0.09170790934886863,-0.09170790934886863,-0.09170790934886863,-0.09170790934886863,0.0,0.0,0.0,6.324214126602603
2024-04-11,6.415925481901891,2.4718203738951097,10.611697852495306,6.415757838941068,6.4161265544978745,-0.12126645859977866,-0.12126645859977866,-0.12126645859977866,-0.12126645859977866,-0.12126645859977866,-0.12126645859977866,0.0,0.0,0.0,6.2946590233021125
2024-04-12,6.4159289278523115,2.35061778363572,10.33030892720654,6.415734102586276,6.416160643994505,-0.07852783937005646,-0.07852783937005646,-0.07852783937005646,-0.07852783937005646,-0.07852783937005646,-0.07852783937005646,0.0,0.0,0.0,6.337401088482255
2024-04-13,6.415932373802732,2.2690546745184097,10.34161551648619,6.4157223323019394,6.416196105990664,-0.08245950444874031,-0.08245950444874031,-0.08245950444874031,-0.08245950444874031,-0.08245950444874031,-0.08245950444874031,0.0,0.0,0.0,6.333472869353991
2024-04-14,6.415935819753153,2.3203825595550547,10.40774168592303,6.415708873859701,6.416229604647488,0.1398955071833547,0.1398955071833547,0.1398955071833547,0.1398955071833547,0.1398955071833547,0.1398955071833547,0.0,0.0,0.0,6.555831326936508
2024-04-15,6.415939265703573,2.367952913602644,10.530706942545564,6.415688007377079,6.416263316499965,0.006208325370394993,0.006208325370394993,0.006208325370394993,0.006208325370394993,0.006208325370394993,0.006208325370394993,0.0,0.0,0.0,6.422147591073967
2024-04-16,6.415942711653993,2.4308718238738836,10.596612412246222,6.415666041088606,6.416293397134841,0.22785787921417247,0.22785787921417247,0.22785787921417247,0.22785787921417247,0.22785787921417247,0.22785787921417247,0.0,0.0,0.0,6.643800590868166
2024-04-17,6.415946157604414,2.2804713858482186,10.984354856531457,6.415640355267644,6.416324000909035,-0.09170790934948783,-0.09170790934948783,-0.09170790934948783,-0.09170790934948783,-0.09170790934948783,-0.09170790934948783,0.0,0.0,0.0,6.324238248254926
2024-04-18,6.415949603554834,2.13653851553345,10.581283646866307,6.415626737708336,6.416349976458167,-0.12126645859998587,-0.12126645859998587,-0.12126645859998587,-0.12126645859998587,-0.12126645859998587,-0.12126645859998587,0.0,0.0,0.0,6.294683144954848
2024-04-19,6.415953049505254,2.538456622622017,10.47924839970396,6.41559637477368,6.416380717849424,-0.0785278393702008,-0.0785278393702008,-0.0785278393702008,-0.0785278393702008,-0.0785278393702008,-0.0785278393702008,0.0,0.0,0.0,6.337425210135053
2024-04-20,6.415956495455674,2.1828809967442684,10.576409849868785,6.415578603860648,6.416417655040175,-0.08245950444883837,-0.08245950444883837,-0.08245950444883837,-0.08245950444883837,-0.08245950444883837,-0.08245950444883837,0.0,0.0,0.0,6.333496991006836
2024-04-21,6.415959941406095,2.5614368685276943,10.77573931186831,6.415558655573952,6.416452604196977,0.13989550718383992,0.13989550718383992,0.13989550718383992,0.13989550718383992,0.13989550718383992,0.13989550718383992,0.0,0.0,0.0,6.555855448589935
